text,label
shop till u drop  is it you  either 10k  5k  £500 cash or £100 travel voucher  call now  09064011000  ntt po box cr01327bt fixedline cost 150ppm mobile vary,0
well the general price is   lt   gt  /oz  let me know if/when/how much you want,1
not really dude  have no friends i m afraid   ,1
at what time are you coming ,1
usf i guess  might as well take 1 car,1
urgent this is our 2nd attempt to contact u  your £900 prize from yesterday is still awaiting collection  to claim call now 09061702893,0
that seems unnecessarily hostile,1
i send the print  outs da ,1
k and you re sure i don t have to have consent forms to do it  v,1
thanks for the vote  now sing along with the stars with karaoke on your mobile  for a free link just reply with sing now ,0
are we doing the norm tomorrow  i finish just a 4 15 cos of st tests  need to sort library stuff out at some point tomo   got letter from today   access til end march so i better get move on ,1
  im    on the snowboarding trip  i was wondering if your planning to get everyone together befor we go  a meet and greet kind of affair  cheers  ,1
k i ll head out in a few mins  see you there,1
i accidentally deleted the message  resend please ,1
yo come over carlos will be here soon,1
all these nice new shirts and the only thing i can wear them to is nudist themed     you in mu ,1
hurt me    tease me    make me cry    but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u   have a nice day bslvyl,1
did you hear about the new  divorce barbie   it comes with all of ken s stuff ,0
then why no one talking to me,1
going to join tomorrow ,1
hello hun how ru  its here by the way  im good  been on 2 dates with that guy i met in walkabout so far  we have to meet up soon  hows everyone else ,1
dude sux for snake  he got old and raiden got buff,1
sindu got job in birla soft   ,1
so why didnt you holla ,1
host based idps for linux systems ,1
please leave this topic  sorry for telling that  ,1
yes there were many sweets,1
we are both fine  thanks,1
 please charge my mobile when you get up in morning ,1
can you say what happen,1
time n smile r the two crucial things in our life  sometimes time makes us to forget smile  and sometimes someone s smile makes us to forget time gud noon,1
spoons it is then okay ,1
bugis oso near wat    ,1
don t make life too stressfull   always find time to laugh   it may not add years to your life  but surely adds more life to ur years   gud ni8  swt dreams  ,1
nothing lor    a bit bored too    then y dun u go home early 2 sleep today   ,1
well there s not a lot of things happening in lindsay on new years  sighs  some bars in ptbo and the blue heron has something going,1
did u get that message,1
happy birthday    may all ur dreams come true   ,1
ya tel  wats ur problem  ,1
… we r stayin here an extra week  back next wed  how did we do in the rugby this weekend  hi to and and   c u soon  ,1
thinkin about someone is all good  no drugs for that,1
didn t try  g and i decided not to head out,1
what today sunday  sunday is holiday  so no work  ,1
i luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,1
the current leading bid is 151  to pause this auction send out  customer care  08718726270,0
ü dun wan to watch infernal affair ,1
well  i m gonna finish my bath now  have a good   fine night ,1
dont kick coco when he s down,1
but i m on a diet  and i ate 1 too many slices of pizza yesterday  ugh i m always on a diet ,1
fine  do you remember me ,1
no calls  messages  missed calls,1
we have sent jd for customer service cum accounts executive to ur mail id  for details contact us,1
ryder unsold now gibbs ,1
what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want ,1
sorry  i ll call later,1
i bought the test yesterday  its something that lets you know the exact day u ovulate when will get 2u in about 2 to 3wks  but pls pls dont fret  i know u r worried  pls relax  also is there anything in ur past history u need to tell me ,1
ok enjoy   r u there in home ,1
its good  we ll find a way,1
today my system sh get ready all is well and i am also in the deep well,1
i m thinking that chennai forgot to come for auction  ,1
not much  just some textin   how bout you ,1
ok  i asked for money how far,1
yavnt tried yet and never played original either,1
todays vodafone numbers ending with 4882 are selected to a receive a £350 award  if your number matches call 09064019014 to receive your £350 award ,0
havent mus ask if u can 1st wat  of meet 4 lunch den u n him meet can already lor  or u wan 2 go ask da ge 1st then confirm w me asap ,1
symptoms when u are in love   1 u like listening songs 2 u get stopped where u see the name of your beloved 3 u won t get angry when your,1
mm i had my food da from out,1
what     hello wats talks email address ,1
  ow u dey i paid 60 400thousad i told  u would call   ,1
hope you are feeling great  pls fill me in  abiola,1
i got a call from a landline number      i am asked to come to anna nagar       i will go in the afternoon,1
  lt decimal gt  m but its not a common car here so its better to buy from china or asia  or if i find it less expensive  i ll holla,1
sunshine hols  to claim ur med holiday send a stamped self address envelope to drinks on us uk  po box 113  bray  wicklow  eire  quiz starts saturday  unsub stop,0
and stop being an old man  you get to build snowman snow angels and snowball fights ,1
u know we watchin at lido ,1
ok darlin i supose it was ok i just worry too much i have to do some film stuff my mate and then have to babysit again  but you can call me there xx,1
urgent  your mobile number has been awarded with a £2000 prize guaranteed  call 09061790121 from land line  claim 3030  valid 12hrs only 150ppm,0
summers finally here  fancy a chat or flirt with sexy singles in yr area  to get matched up just reply summer now  free 2 join  optout txt stop help08714742804,0
also hi wesley how ve you been,1
mark works tomorrow  he gets out at 5  his work is by your house so he can meet u afterwards ,1
mmm so yummy babe     nice jolt to the suzy,1
maybe westshore or hyde park village  the place near my house ,1
that s y i said it s bad dat all e gals know u    wat u doing now ,1
i see a cup of coffee animation,1
are you ok  what happen to behave like this,1
s    s   india going to draw the series after many years in south african soil  ,1
hi  hope you had a good day  have a better night ,1
that sucks  so what do you got planned for your yo valentine  i am your yo valentine aren t i ,1
urgent   your 4  costa del sol holiday or £5000 await collection  call 09050090044 now toclaim  sae  tc s  pobox334  stockport  sk38xh  cost£1 50/pm  max10mins,0
u guys never invite me anywhere   ,1
i m working technical support   voice process ,1
spjanuary male sale  hot gay chat now cheaper  call 08709222922  national rate from 1 5p/min cheap to 7 8p/min peak  to stop texts call 08712460324  10p/min ,0
yes  princess  are you going to make me moan ,1
good afternoon my boytoy  how goes that walking here and there day   did you get that police abstract  are you still out and about  i wake and miss you babe,1
well i know z will take care of me  so no worries ,1
i dunno lei    like dun haf   ,1
i m at bruce  amp  fowler now but i m in my mom s car so i can t park  long story ,1
hiya stu wot u up 2 im in so much truble at home at moment evone hates me even u  wot the hell av i done now  y wont u just tell me text bck please luv dan ,1
lookatme   thanks for your purchase of a video clip from lookatme   you ve been charged 35p  think you can do better  why not send a video in a mmsto 32323 ,0
chk in ur belovd ms dict,1
then she dun believe wat ,1
england v macedonia   dont miss the goals/team news  txt ur national team to 87077 eg england to 87077 try wales  scotland 4txt/ú1 20 poboxox36504w45wq 16 ,0
nvm it s ok   ,1
this pay is   lt decimal gt   lakhs  ,1
easy ah sen got selected means its good  ,1
aiyah ok wat as long as got improve can already wat   ,1
yes i posted a couple of pics on fb  there s still snow outside too  i m just waking up   ,1
no  did you multimedia message them or e mail ,1
winner   as a valued network customer you have been selected to receivea £900 prize reward  to claim call 09061701461  claim code kl341  valid 12 hours only ,0
so how s scotland  hope you are not over showing your jjc tendencies  take care  live the dream,1
when you and derek done with class ,1
aight  lemme know what s up,1
yo we are watching a movie on netflix,1
why don t you go tell your friend you re not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,1
